Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler,SimpleQueryHandler,vertices,3,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler,SimpleQueryHandler,vertex,3,1,4
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler,SimpleQueryHandler,addVertex,3,1,3
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler,SimpleQueryHandler,printStats,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,InnerEdge,InnerEdge,4,1,6
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,InnerEdge,toString,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,InnerEdge,innerRemoveProperty,3,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,InnerEdge,innerRemove,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,InnerEdge,innerAddProperty,3,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,InnerEdge,getMapping,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,StarHandler,3,1,8
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,StarHandler,11,1,8
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,vertices,4,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,vertices,9,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,vertices,4,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,vertex,3,1,4
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,addVertex,11,1,3
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,edges,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,edges,5,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,edges,11,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,edges,28,5,4
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,contains,4,3,2
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,addEdge,28,3,5
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,getEdgeMapping,8,3,2
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,shouldContainEdge,17,5,4
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,getDefaultIndex,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,getIndex,3,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,getLazyGetter,6,2,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,getLazyGetter,8,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,createVertex,11,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarHandler,equals,3,1,2
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarVertex,StarVertex,11,2,8
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarVertex,label,4,2,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarVertex,innerAddProperty,8,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarVertex,property,4,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarVertex,innerRemoveProperty,8,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarVertex,innerRemove,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarVertex,properties,4,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarVertex,applyLazyFields,5,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarVertex,edges,33,11,3
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarVertex,setFields,6,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarVertex,addInnerEdge,17,4,5
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,StarVertex,getEdgeMappings,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,EdgeMapping,getExternalVertexField,0,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,EdgeMapping,getDirection,0,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,EdgeMapping,getProperties,0,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,EdgeMapping,getLabel,0,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,EdgeMapping,getExternalVertexLabel,0,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,EdgeMapping,getExternalVertexId,0,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,BasicEdgeMapping,BasicEdgeMapping,6,1,4
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,BasicEdgeMapping,getExternalVertexField,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,BasicEdgeMapping,getDirection,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,BasicEdgeMapping,getProperties,3,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,BasicEdgeMapping,getLabel,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,BasicEdgeMapping,getExternalVertexLabel,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.stardoc,BasicEdgeMapping,getExternalVertexId,3,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertexHandler,DocVertexHandler,10,1,7
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertexHandler,vertices,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertexHandler,vertices,9,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertexHandler,vertices,5,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertexHandler,vertex,3,1,4
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertexHandler,addVertex,10,1,3
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertexHandler,getLazyGetter,6,2,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertexHandler,getLazyGetter,8,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertexHandler,createVertex,11,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertex,DocVertex,9,2,7
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertex,label,4,2,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertex,innerAddProperty,8,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertex,property,4,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertex,innerRemoveProperty,8,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertex,innerRemove,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.vertexdoc,DocVertex,properties,4,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticHelper,createIndex,14,3,2
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticHelper,clearIndex,13,2,2
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticHelper,createFilterBuilder,5,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticHelper,addFilter,65,21,2
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticHelper,GetShapeBuilder,11,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticClientFactory,create,20,4,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticClientFactory,createTransportClient,5,1,2
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticClientFactory,createNode,6,1,3
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,QueryIterator,QueryIterator,11,2,9
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,QueryIterator,hasNext,9,3,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,QueryIterator,next,4,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,TimingAccessor,timer,6,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,TimingAccessor,start,3,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,TimingAccessor,stop,3,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,TimingAccessor,print,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,TimingAccessor,Timer,4,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,TimingAccessor,start,8,3,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,TimingAccessor,stop,7,2,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,TimingAccessor,PrintStats,6,2,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,Timer,Timer,4,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,Timer,start,8,3,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,Timer,stop,7,2,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,Timer,PrintStats,6,2,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,LazyGetter,LazyGetter,4,1,2
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,LazyGetter,canRegister,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,LazyGetter,register,11,2,2
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,LazyGetter,execute,20,4,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticMutations,ElasticMutations,5,2,3
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticMutations,addElement,6,2,4
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticMutations,propertiesMap,6,2,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticMutations,updateElement,7,3,4
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticMutations,deleteElement,6,2,3
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticMutations,commit,6,2,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.helpers,ElasticMutations,getRevision,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdgeHandler,DocEdgeHandler,9,1,7
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdgeHandler,edges,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdgeHandler,edges,12,4,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdgeHandler,edges,5,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdgeHandler,edges,22,6,4
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdgeHandler,addEdge,10,1,5
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdgeHandler,createEdge,13,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdgeHandler,createEdge,8,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdge,DocEdge,5,1,8
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdge,innerRemoveProperty,8,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdge,shouldAddProperty,3,1,1
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdge,innerRemove,3,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdge,allFields,8,1,0
rmagen_elastic-gremlin,org.elasticgremlin.queryhandler.elasticsearch.edgedoc,DocEdge,innerAddProperty,8,1,1
