Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
eliasbaixas_bamboo,bamboo.dht,PutReqPayload,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAX_SIZE; time_usec; key; value; put; return_addr; seq; ttl_sec; client_id; retried; value_hash; secret_hash
eliasbaixas_bamboo,bamboo.dht,PutRespMsg,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: seq; result
eliasbaixas_bamboo,bamboo.dht,GetRespMsg,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: seq; key; values; orig_placemark; new_placemark
eliasbaixas_bamboo,bamboo.dht,ForwardThroughLeafSetReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: payload
eliasbaixas_bamboo,bamboo.dht,DiskSizeMsg,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ttls; sizes; reply
eliasbaixas_bamboo,bamboo.dht,GetValuesState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: values; size; maxvals; largest_key; done
eliasbaixas_bamboo,bamboo.dht,IterGetState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; maxvals; placemark; seq; parallelism; needed; client; allRead; done; nodes; outstanding; tried; replicas; responses; iterGetResp; iterGetTimeout
eliasbaixas_bamboo,bamboo.dht,RecurGetResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: seq; replicas; synced; values; allRead; thisReplica; maxvals; client
eliasbaixas_bamboo,bamboo.dht,Get,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.dht,bamboo_stat,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BAMBOO_OK; BAMBOO_CAP; BAMBOO_AGAIN
eliasbaixas_bamboo,bamboo.dht.fssim,Test3,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.dht.fssim,Algorithm,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instance; pending_puts; sim; period; stop_time; print_usages; storage_by_client; total_puts; client_count; client; size; ttl_sec; cb; user_data
eliasbaixas_bamboo,bamboo.dht.fssim,Test2,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.dht.fssim,Test2,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: start_times; stop_times
eliasbaixas_bamboo,bamboo.dht.fssim,Test5,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.dht.fssim,Test4,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.dht.fssim,BurstyClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: client; next_mode_switch; on; rand; sim; alg; period; size; ttl_sec; on_time; off_time; stop_time; on_cb
eliasbaixas_bamboo,bamboo.dht.fssim,Test7,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.dht.fssim,ContinuousAlgorithm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.dht.fssim,ContinuousAlgorithm,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEBUG; FF_TO_SYS_TIME; INIT_STORAGE_TREE; MAX_TTL; MAX_SIZE; MAX_PUT; MAX_QUEUE; LOSE_IT_PAD; RATE; TTL_MULT; DISK_SIZE; BURSTY_ADVANTAGE; params; virtual_time; storage_tree; commitments_granted; queue_size; latest_finish_times; start_time; queue; waiting_put; waiting_ms; waiting_cb
eliasbaixas_bamboo,bamboo.dht.fssim,Params,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: MAX_TTL; MAX_SIZE; MAX_PUT; MAX_QUEUE; LOSE_IT_PAD; RATE; TTL_MULT; DISK_SIZE; BURSTY_ADVANTAGE
eliasbaixas_bamboo,bamboo.dht.fssim,MyPutInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: start_time
eliasbaixas_bamboo,bamboo.dht.fssim,MyPutInfo,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): PutInfo
eliasbaixas_bamboo,bamboo.dht.fssim,Simulator,Feature Envy,The tool detected a instance of this smell because main_loop is more interested in members of the type: PriorityQueue
eliasbaixas_bamboo,bamboo.dht.fssim,Simulator,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instance; pq; now_ms
eliasbaixas_bamboo,bamboo.dht.fssim,Test6,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.dht.fssim,Test1,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.dht.fssim,FairRateAlgorithm,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: rand; window_size; requested; use_last_accept; total_accepted; total_requested; accepted; requested; last_accept; clients
eliasbaixas_bamboo,bamboo.www,WebInterface,Feature Envy,The tool detected a instance of this smell because run is more interested in members of the type: RoutingTable
eliasbaixas_bamboo,bamboo.www,WebInterface,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instances; CR; LF; DIGIT_VALUES; MODULUS; my_guid; my_neighbor_info; init_start_time_ms; preds; succs; rand; search_leaf_set_ttl; rt; latencies; listen_port; svr_ch; web_appender; hostname; build; handlers; total_storage; coordinate; ready; channel; req_idx; req; resp; header; skey; outstandingReqs; periodic_timer_cb; conn_timeout_cb; lsChanged; rtChanged
eliasbaixas_bamboo,bamboo.www,CoordinateAlarmCb,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.www,ConnState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: channel; req_idx; req; resp; header; skey; outstandingReqs
eliasbaixas_bamboo,bamboo.vis,ExtendedNeighborInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: rtt_ms
eliasbaixas_bamboo,bamboo.vis,FetchNodeInfoThread,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; biggestStorageFound; biggestUptimeFound; MODULUS; waitlist; waiting; inflight; nodes_by_id; acore; stub_vis; fetch_succeed; fetch_fail; max_concurrent; check_period_ms; MATCHING_NODE; NOT_MATCHING_NODE; INCORRECT_INPUT; TYPE_NOTHING; TYPE_LITERAL; TYPE_NODE_VALUE_FLOAT; TYPE_NODE_VALUE_STRING; GATEWAY_NODES_IP; addr; id; url; coordinates; currentStorage; uptime_number; uptime_string; ID; IP; hostname; build; port; estimate; preds; succs; rt; mult; work_queue; thread_count; idle; hostname; ip_addr; port; id; uptime; coord; currentStorage; build; estimate; ls_neighbor; rt_neighbor; check_all_nodes_cb; fetch_node_info; connect_cb; write_cb; read_cb; count
eliasbaixas_bamboo,bamboo.vis,FetchNodeInfoThread,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Vis; FetchNodeInfoThread; BambooNode; ForNodeFn
eliasbaixas_bamboo,bamboo.vis,FetchNodeInfoThread,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
eliasbaixas_bamboo,bamboo.vis,NodeInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: addr; id; url; coordinates; currentStorage; uptime_number; uptime_string; ID; IP; hostname; build; port; estimate; preds; succs; rt
eliasbaixas_bamboo,bamboo.vis,NodeInfo,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: addr; id; url; coordinates; currentStorage; uptime_number; uptime_string; ID; IP; hostname; build; port; estimate; preds; succs; rt
eliasbaixas_bamboo,bamboo.vis,Vis,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; FNIT; ring_radius; dot_radius; MODULUS; bamboo_node_interactor; ring_mode; show_color_storage; show_color_uptime; canvas; graphicsPane; zoom_slider; zoom; x_scrollbar; y_scrollbar; x_offset; y_offset; node_count_label; frame; the_ring; check_period_ms; last_check_ms; coordinates; guid; node_id; dot; uptime_number; uptime_string; current_storage; ID; IP; hostname; build; estimate; port; leaf_set; ls_lat; routing_table; ninfo; FNIT; ls_connectors; rt_connectors; path_connectors; guid_label; show_leaf_set; show_guid; show_rt; guid_anchors; fetch_succeeded; fetch_failed
eliasbaixas_bamboo,bamboo.vis,Vis,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 73 public methods
eliasbaixas_bamboo,bamboo.vis,BambooNode,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: last_check_ms; coordinates; guid; node_id; dot; uptime_number; uptime_string; current_storage; ID; IP; hostname; build; estimate; port; leaf_set; ls_lat; routing_table; ninfo; FNIT; ls_connectors; rt_connectors; path_connectors; guid_label; show_leaf_set; show_guid; show_rt; guid_anchors
eliasbaixas_bamboo,bamboo.vis,BambooNode,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
eliasbaixas_bamboo,bamboo.vis,LeafSetLatencies,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: already_probed; FetchDoneCb; logger
eliasbaixas_bamboo,bamboo.dmgr,MerkleTreeTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: min_guid; max_guid; min_hash; max_hash; md
eliasbaixas_bamboo,bamboo.dmgr,FetchDataReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key
eliasbaixas_bamboo,bamboo.dmgr,FetchKeysReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: low_guid; high_guid; low_time; high_time; seq
eliasbaixas_bamboo,bamboo.dmgr,MerkleTree,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; expansion; nodes; dont_use; digest; earliest_expiry_usec; leaves_below; max_leaves_below; range_low; range_high; low; level; hash; earliest_expiry_usec; leaves_below; start; position
eliasbaixas_bamboo,bamboo.dmgr,MerkleTree,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 28 public methods
eliasbaixas_bamboo,bamboo.dmgr,FillHolesState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: digest; earliest_expiry_usec; leaves_below; max_leaves_below; range_low; range_high
eliasbaixas_bamboo,bamboo.dmgr,Node,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Node; Iter
eliasbaixas_bamboo,bamboo.dmgr,Node,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
eliasbaixas_bamboo,bamboo.dmgr,ReplicaSetResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: nonce; replica_set
eliasbaixas_bamboo,bamboo.dmgr,FetchDataResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; data
eliasbaixas_bamboo,bamboo.dmgr,FetchMerkleTreeNodeResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: hash; leaf; children; seq
eliasbaixas_bamboo,bamboo.dmgr,PutOrRemoveAck,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: seq
eliasbaixas_bamboo,bamboo.dmgr,PutOrRemoveReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: time_usec; ttl_sec; guid; value; secret_hash; value_hash; put; client_id; completion_queue; user_data
eliasbaixas_bamboo,bamboo.dmgr,FetchMerkleTreeNodeReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: peer_guid; low_guid; high_guid; expansion; level; low_time; expected_hash; seq
eliasbaixas_bamboo,bamboo.dmgr,ReplicaSetReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: return_address; guid; nonce
eliasbaixas_bamboo,bamboo.dmgr,DataManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instances; MIN_GUID; NEG_ONE; app_id; MODULUS; MAX_GUID; rand; my_guid; initialized; wait_q; preds; succs; md; ae_period; required_acks; put_retry_time; put_give_up_time; desired_replicas; iterative_routing; resp_low; resp_high; put_or_remove_acks; next_put_or_remove_seq; start_time; stored; expected_ack_cnt; unacked; event; hash; check_put_or_remove_acks; expansion; merkle_trees; synced_ranges; low; high; tree; waiting; fhs; keys; low_guid; high_guid; next_fetch_seq; next_fetch_keys_seq; ae_state; ni; low_guid; high_guid; guid_range; current_level; current_low_time; fetch_node_seq; last_activity_ms; fetch_keys_seq; fetched_keys; fetched_data; nodes_to_do; syncTimeout; r; r; my_neighbor_info; periodic; wrapped; key; data; nonce; timeout_ms; cont; ds
eliasbaixas_bamboo,bamboo.dmgr,DataManager,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: PutOrRemoveMsg; PutOrRemoveAck; PutOrRemoveReq; AntiEntropyAlarm; DiscardAlarm; FetchMerkleTreeNodeReq; FetchMerkleTreeNodeResp; FetchMerkleTreeNodeReject; FetchKeysReq; FetchKeysResp; FetchDataReq; FetchDataResp; ReplicaSetResp in method handleEvent
eliasbaixas_bamboo,bamboo.dmgr,DataManager,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
eliasbaixas_bamboo,bamboo.dmgr,PutOrRemoveState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: start_time; stored; expected_ack_cnt; unacked; event; hash
eliasbaixas_bamboo,bamboo.dmgr,GuidRange,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: low; high
eliasbaixas_bamboo,bamboo.dmgr,TreeState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: tree; waiting; fhs; keys; low_guid; high_guid
eliasbaixas_bamboo,bamboo.dmgr,AntiEntropyAlarm,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
eliasbaixas_bamboo,bamboo.dmgr,AntiEntropyState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ni; low_guid; high_guid; guid_range; current_level; current_low_time; fetch_node_seq; last_activity_ms; fetch_keys_seq; fetched_keys; fetched_data; nodes_to_do
eliasbaixas_bamboo,bamboo.dmgr,DiscardAlarm,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: periodic
eliasbaixas_bamboo,bamboo.dmgr,DiscardState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: wrapped; key; data; nonce; timeout_ms; cont
eliasbaixas_bamboo,bamboo.dmgr,DiscardState,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: wrapped; key; data; nonce; timeout_ms; cont
eliasbaixas_bamboo,bamboo.dmgr,PutOrRemoveResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: user_data
eliasbaixas_bamboo,bamboo.dmgr,FetchKeysResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: keys; seq
eliasbaixas_bamboo,bamboo.dmgr,PutOrRemoveMsg,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAX_SIZE; time_usec; ttl_sec; guid; value; put; client_id; seq; value_hash; secret_hash
eliasbaixas_bamboo,bamboo.dmgr,DataManagerTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.dmgr,DataManagerTest,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: PutOrRemoveResp; PrintDataAlarm in method handleEvent
eliasbaixas_bamboo,bamboo.dmgr,PrintDataAlarm,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
eliasbaixas_bamboo,bamboo.dmgr,FetchMerkleTreeNodeReject,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BAD_GUID_RANGE; BAD_EXPANSION; NO_SUCH_NODE; reason_to_string; reason; seq
eliasbaixas_bamboo,bamboo.openhash.multicast,CheckRunning,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.openhash.multicast,PublicMulticastClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; acore; client; digest; groupname; my_addr_bytes; my_key; my_node_id; network; queue; replication; total_levels; ready; groupname; ttl_s; cb; user_data; current_level; current_get; done; done_level; app; pingDone; resend
eliasbaixas_bamboo,bamboo.openhash.multicast,JoinState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: groupname; ttl_s; cb; user_data; current_level; current_get; done; done_level; app
eliasbaixas_bamboo,bamboo.openhash.multicast,MulticastTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.openhash.multicast,MulticastTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: APP; client; rand; groupname; acore; digest; messageNumber; nodes; interval_sec; JOIN_TTL; recv; source; seq
eliasbaixas_bamboo,bamboo.openhash.multicast,Payload,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: source; seq
eliasbaixas_bamboo,bamboo.openhash.multicast,MulticastClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TWO; MOD; next_msg_num; receivers; client; replication; total_levels; seed; natted; network; nattedClients; publicClients; parent; ready; receive; ccall; pcall
eliasbaixas_bamboo,bamboo.openhash.multicast,MulticastMessage,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: group; sender_id; est_rtt; begin_time; rtt_times; transit_times; prev_time; hops; payload
eliasbaixas_bamboo,bamboo.openhash.multicast,NattedMulticastClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; APPLICATION; maxLevel; acore; channel; client; id; group; rand; upcall; waiting; inflight; connect; doGet; getDone; fail; recv; group
eliasbaixas_bamboo,bamboo.openhash.multicast,NattedMulticastClient,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: Ack; Group; MulticastMessage in method run
eliasbaixas_bamboo,bamboo.openhash.multicast,Group,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: group
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TWO; MOD; client; digest; namespaces; addr; addr_bytes; key; namespace; levels; ttl_s; cb; user_data; current_level; done; found; application; put_retry_time; retry_timer; rejoin_timer; cancelled; join_get_done_cb; join_put_done_cb; put_retry_cb; rejoin_cb; key; namespace; levels; cb; user_data; current_level; min_hash; min_addr; succ_addr; succ_hash; gets; application; lookup_done_cb
eliasbaixas_bamboo,bamboo.openhash.redir,RedirClient,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: RedirClient; JoinState
eliasbaixas_bamboo,bamboo.openhash.redir,JoinState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: addr; addr_bytes; key; namespace; levels; ttl_s; cb; user_data; current_level; done; found; application; put_retry_time; retry_timer; rejoin_timer; cancelled
eliasbaixas_bamboo,bamboo.openhash.redir,LookupState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; namespace; levels; cb; user_data; current_level; min_hash; min_addr; succ_addr; succ_hash; gets; application
eliasbaixas_bamboo,bamboo.openhash.redir,RedirTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: APP; my_addr; my_id; client; rand; namespace; digest; levels; mean_period_ms; lookup_delay_ms; instances; ready_cb; join_cb; start_lookups_cb; next_lookup_cb; lookup_done_cb
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.openhash.fileshare,FileShare,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BRANCHING; MAX_BUFFER; MAX_PARALLEL; APPLICATION; ttl; md; client; is; os; secret; ready; wblocks; rblocks; rnext; outstanding; key; put_done_cb; get_done_cb
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: APP; dest; payload_bytes; key; addr; channel; read_buf; waiting; skey; client; namespace; my_id; succ_id; pred_id; levels; my_addr; i3_addr; udpcc; select_cb; serializer; sink; ready_cb; join_cb; found_succ_cb; pred_send_cb; stabilize_cb; lookup_cb; i3_send_cb
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: I3Msg; PredMsg in method recv
eliasbaixas_bamboo,bamboo.openhash.i3,LookupService,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
eliasbaixas_bamboo,bamboo.openhash.i3,I3Msg,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: dest; payload_bytes
eliasbaixas_bamboo,bamboo.openhash.i3,PredMsg,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; addr
eliasbaixas_bamboo,bamboo.db,Load,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,Load,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: putsOutstanding; loaded; is; readDone; ready
eliasbaixas_bamboo,bamboo.db,StorageManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ZERO_GUID; ZERO_HASH; ZERO_CLIENT; MAX_CLIENT; ZERO_KEY; print_open_cursors; storage_monitors; monitor; monitor; SIZE; time_usec; ttl_sec; guid; secret_hash; data_hash; put; client_id; newStyle; key; data; comp_q; user_data; inval_put_key; inval_put_data; inval_rm_key; inval_rm_data; user_data; key; comp_q; user_data; key; data; user_data; guid; primary; placemark; comp_q; user_data; key; data; continuation; user_data; continuation; del; comp_q; user_data; low; high; comp_q; user_data; keys; continuation; user_data; continuation; comp_q; user_data; key; recycle; low; high; comp_q; user_data; key; data; continuation; user_data; continuation; comp_q; user_data; key; low; high; guid; key; primary; placemark; key; low; high; client_counts; by_time; by_guid; by_guid_and_data_hash; recycling; env; to_bdb_thread; open_cursors; guid_key_creator; guid_and_data_hash_key_creator; rand; last_dequeue_ms; sink; item
eliasbaixas_bamboo,bamboo.db,StorageManager,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: PutReq; GetByKeyReq; GetByGuidReq; GetByGuidCont; GetByTimeReq; GetByTimeCont; IterateByGuidReq; IterateByGuidCont; DiscardReq; SyncAlarm; Alarm; AddMonitor; RemoveMonitor in method the_real_handle_event
eliasbaixas_bamboo,bamboo.db,StorageManager,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: StorageManager; Key; PutReq; PutResp; GetByKeyReq; DiscardReq; GetByKeyResp; GetByGuidReq; GBGCont; GetByGuidResp; IterateByGuidResp
